step,train_loss,valid_loss,type_loss,beat_loss,position_loss,pitch_loss,duration_loss,instrument_loss
1000,6.0758425235748295,5.8973703847991095,0.0027643177923487704,0.1563746758426229,0.12838559908171496,0.6118616296185387,0.2753640284968747,0.23005013147162068,0.012467787510508465,0.007995655520870868,0.04907876588145478,
2000,4.811006307601929,4.930768469969432,0.0009025852151454375,0.08192222586108579,0.10541520660950078,0.5481277331709862,0.2553008587823974,0.19405821912611523,0.005479974820951207,0.002824833084660996,0.03866048003288193,
3000,4.8013362169265745,4.329233083460066,0.0006643140655392522,0.06007595189536611,0.08242368423897359,0.4952905360195372,0.23221743665635586,0.17059709788817498,0.004414375640206142,0.002388471354303571,0.03423641500477162,
4000,4.5845073699951175,3.9653770095772214,0.0005626551321458666,0.05177314403570361,0.07189123472198844,0.45532573180066216,0.21807424392965105,0.14909589285444882,0.005440073298005801,0.007746269706533187,0.031435008480912074,
5000,4.000199174880981,3.691482183006075,0.0005486273332482799,0.047231606776929565,0.06541995000508097,0.42569221804539364,0.20830520490805307,0.13986165961250663,0.0030144768227021107,0.0015357752911060946,0.03126103416434489,
6000,3.537499260902405,3.3085012667708926,0.0005131575811295382,0.03917374617109696,0.05533472549480697,0.38749589025974274,0.19045984217276177,0.12124947070454557,0.0036796777486516577,0.0016224776554736309,0.027596320209947105,
7000,3.016886067390442,2.9787757396698,0.0004820361272221716,0.03370889121045669,0.0459959734386454,0.3504213974293735,0.17884325132601792,0.10469739775483806,0.002786132853846842,0.0013563293149571917,0.02640251950490185,
8000,2.9381170749664305,2.7193597190909915,0.00044320937872220786,0.030274764764019184,0.04099511864802076,0.31908651255071163,0.1670948900282383,0.0937165486264146,0.0025586894480511546,0.001239081853176079,0.024431112801216334,
9000,2.882774496078491,2.544290247890684,0.00043207966629981657,0.027593737804434366,0.03670342328647772,0.2981234319094155,0.15847156051960257,0.0875586696072585,0.0029427028227170617,0.0013526308418173965,0.022894326904659264,
10000,2.590126693248749,2.4224952310323715,0.0004182127317512317,0.025192954073039193,0.033935350365936756,0.284316115702192,0.15271173634876808,0.0823302234057337,0.0025645168643677607,0.0011930281143577304,0.022961668464833766,
11000,2.593760645389557,2.3187560538450875,0.00040133338304965745,0.02377906541288313,0.031498276822579406,0.27323602367606425,0.1476306240591738,0.07784901158366767,0.002416004410204348,0.0012516626136655556,0.021627016632313218,
12000,2.4885030388832092,2.2650564197036953,0.00038237690538759733,0.022996676904666755,0.031154950899589393,0.26649539586570525,0.14463452860299084,0.07547765098408693,0.002341666278274109,0.0012117025750436976,0.02156915581144858,
13000,2.277460145950317,2.1983074645201364,0.0003759104924433308,0.022163024133381743,0.02980314211971644,0.25941863200730747,0.1425138973734445,0.07104821078893211,0.0024442053189785737,0.0012084861753262682,0.020601356646188326,
14000,2.2022478222846984,2.1494229485591254,0.00036571458473291487,0.021222800753700238,0.02840442436798993,0.2537359839512242,0.1400491948136025,0.069669031447524,0.002386260320943418,0.0011746154527322182,0.02034771077321946,
15000,2.2842930912971497,2.1219728108909397,0.0003704353314585913,0.020943055731347866,0.027569426482336387,0.25023362164696056,0.13889264915552405,0.06874214284794612,0.002316823324993796,0.001132678244984062,0.020292371099155087,
16000,2.3112101793289184,2.071891668770048,0.00035630397630686476,0.019786065418480173,0.026623372273105714,0.24463672791090277,0.13640171682669056,0.0666303280999677,0.002216301181356862,0.0011226486082402214,0.020199454459038355,
17000,2.3425208806991575,2.0497673948605857,0.00036255135000828886,0.019587141591020756,0.026085504472980067,0.24212456225521034,0.13543141250395113,0.06547095124713248,0.0023104884902649145,0.0011141904586919635,0.019955049348128442,
18000,2.147837686538696,2.034297279185719,0.00041277071214709495,0.01942430771628602,0.025975985310247376,0.239974869415164,0.1343923987199863,0.0649554372842734,0.0022545389575599176,0.001494058587316734,0.019689954172968607,
19000,2.157736837863922,2.0052722377909555,0.0003648150218017084,0.018995878209049504,0.025491419597528875,0.23677460932069355,0.13304835837334394,0.06369071823751761,0.0021795813146228385,0.001128188639995642,0.019644490971889656,
20000,1.9264979004859923,1.9870208419031568,0.0003852494067662822,0.018675846526295774,0.0251720255602979,0.23455321519739097,0.13269747752282354,0.06268323401713537,0.002163999829159972,0.0011007369020161503,0.01932343047843056,
21000,2.0829756617546082,1.9705477853616078,0.0003632045094958711,0.018465459243290953,0.02506646375534021,0.23279196127421325,0.1313387027217282,0.062093397266127996,0.002135855974807378,0.0011761991611112738,0.01920570409209985,
22000,2.1792095422744753,1.9731948061121836,0.0003902733045732829,0.01856805369930549,0.025080076082506113,0.2322900839563873,0.1313593371046914,0.06291469626335634,0.0021789856922017257,0.0011982160762676762,0.01931897671117137,
23000,1.9317479848861694,1.9386756618817647,0.0003781792582786794,0.01814470239656253,0.024526998297207885,0.22838646877143118,0.12972314904133478,0.06125853919527597,0.002136944878455122,0.001099977873107289,0.0190139646656462,
24000,2.035329282283783,1.9232817871703043,0.00038353888309454004,0.017887264878178637,0.024198909354810085,0.22675822406179375,0.129199816327956,0.060213315300643444,0.0021444012575860447,0.001123853921954934,0.018911124984798435,
25000,1.9496003270149231,1.9126371410157945,0.000384080092392954,0.01777676187662615,0.023990290355868638,0.22528963370455635,0.12835607895006737,0.060180036868486136,0.0022097522151953955,0.0011980406363565838,0.018774612164836273,
26000,1.8511239290237427,1.9185397558742099,0.00042122233095495985,0.018023565579723153,0.024188565607700083,0.22432682808074686,0.1284679136135512,0.061127358245559864,0.0028050022940280745,0.0012264877572710651,0.019047997216855746,
27000,1.8543023467063904,1.897418553630511,0.0003955134616009875,0.01764129526499245,0.023854839757809207,0.2233788286232286,0.12766291946172714,0.05950192090434333,0.0021336019979369463,0.001133430809406693,0.018652284462101914,
28000,1.7591361045837401,1.8868579897615645,0.0004089348948481428,0.017449375371345215,0.02361133331174238,0.22180534071392483,0.12701896847122246,0.059308842432478234,0.002128286570950877,0.001195015638788593,0.01878839616741364,
29000,1.8837461352348328,1.8670519789059956,0.0004194148380823511,0.017291605123318732,0.023167553189624514,0.21924395176271597,0.1260924060932464,0.0584227682556957,0.0021914146907672854,0.001269535367302726,0.01866434890770405,
30000,1.8845932126045226,1.8639461812045839,0.0004172779271698346,0.01735899025677807,0.02351824752986431,0.21842331604825127,0.12595184426754713,0.05817562934114701,0.0023201317655750448,0.001283553900066181,0.01853755288983747,
31000,1.698064661026001,1.8608263383309047,0.0004260323002351167,0.017260702663204737,0.02340467439757453,0.21861717415352663,0.12577991487665308,0.05793350510713127,0.0021460910785309453,0.0011787619680237388,0.018459722755425092,
32000,1.6957776546478271,1.84759149617619,0.00040710101544997695,0.017047317724467978,0.022984297415759,0.21649684529337618,0.12516728933486673,0.058415120920269854,0.0020972128069034726,0.0011288638779660687,0.01815382912415468,
33000,1.7991125106811523,1.8382597747776244,0.00041723297287414124,0.01677811191055096,0.022917548504968483,0.21542742124034298,0.12485505495634344,0.0576647040175481,0.002084072392285129,0.001165422132746446,0.01825537471207402,
34000,1.864073359966278,1.8316439787546794,0.0004508029950645525,0.016797708787230983,0.02286267104662127,0.21480481678413021,0.12448157225218084,0.05682993558649388,0.0021713532171108657,0.0012891697618518567,0.018222965583037067,
35000,1.6706485509872437,1.829734880063269,0.00047379621954885605,0.016781650005011924,0.02287067814419667,0.21373136879669297,0.12455743613342445,0.0572334261248923,0.0022161892516629044,0.0012821395333351877,0.018287037212252874,
36000,1.787895429134369,1.8241410007079442,0.00043448961565041425,0.01690763863734901,0.022952205242796078,0.2132244072854519,0.12404539487842056,0.05692840936697192,0.00219716779126126,0.001225679759550581,0.018119860023337726,
37000,1.7680644154548646,1.8266909619172413,0.00046105424816763235,0.016774890304077417,0.023098523314628337,0.21269052744739586,0.12424068556477626,0.05749487869131068,0.0022662531559439637,0.001269860830992305,0.01837606580900481,
38000,1.7887992978096008,1.8190477523538802,0.00042952826048450434,0.016830662407705352,0.02303310314245108,0.21236799036463103,0.12349202866769499,0.05696103129432433,0.002153992217952489,0.0012969672692027718,0.018196639459347352,
39000,1.5606440663337708,1.8059373713201947,0.00043266400061586156,0.0164686374935425,0.0225508073086126,0.21063649695780542,0.12317137782358462,0.05655493932620933,0.002161378025145192,0.0012292621831875294,0.018278775388252042,
40000,1.720481026172638,1.8052665558126237,0.0004565493988732467,0.016611507033101387,0.022571113012317155,0.21035458168221843,0.12344656336224741,0.05640362173370603,0.002198633716842677,0.0011836249197787968,0.018090448727889452,
41000,1.8009315490722657,1.7955990831057231,0.00045347810220953814,0.01666037179529667,0.02241772664193478,0.20888797214461696,0.1227515707206395,0.056106488013433084,0.0021975768912751745,0.0011749007280741353,0.018249691780915275,
42000,1.6240463554859161,1.8100113438235388,0.00045845683105325306,0.016775135830458667,0.02286555228703138,0.2100197020918131,0.12350593114064799,0.05711762012085981,0.0022606111480046012,0.0012591292846385234,0.018240703022456728,
43000,1.7668468594551086,1.794892316063245,0.0004568085252508859,0.01642767826948936,0.02249768223716981,0.20861071472366652,0.12261121430330807,0.05655906239472744,0.002266653199007528,0.0012306513995604797,0.01806261316556225,
44000,1.7955078482627869,1.7941403339306514,0.000471826183093703,0.016566180585262675,0.0225672023370862,0.20847585445476902,0.12263619723833269,0.05619762069545686,0.0022341110015986487,0.001250100537112707,0.01813599204453769,
45000,1.5175641179084778,1.797326727045907,0.0005150147860762092,0.016864386736415327,0.0229111406693442,0.20790688465866777,0.1226774129188723,0.05647538188430998,0.002306495336395326,0.0013773987967498316,0.018297568402582936,
46000,1.483694350719452,1.8012378017107646,0.0005298390245340241,0.01701343129388988,0.02308339613955468,0.20840015738374656,0.12296957398454349,0.0562950208162268,0.0022822355854764786,0.0013606189689501964,0.01837517451470679,
47000,1.7357972741127015,1.794521086745792,0.000500943640948511,0.016404997221090727,0.022614874100933473,0.20749223046004772,0.12294318019929859,0.05625697015784681,0.0031384333819409627,0.001288113150722994,0.017990530459226446,
48000,1.5859464526176452,1.7886557877063751,0.000510913838569296,0.016560830550992653,0.022581821721461084,0.2072863189710511,0.12235992805411418,0.05612066076395826,0.0023233951861685556,0.0012961305890510427,0.01812394858764795,
49000,1.6374007940292359,1.7870984739727445,0.0004917256360386091,0.01666889620375716,0.022812385629448626,0.20682382273177305,0.12221882606132163,0.05599208872040941,0.002239824536243557,0.0012576105786542434,0.018269438748878503,
50000,1.6796935081481934,1.7753604236576292,0.0005350954883746163,0.016396748691072896,0.022373524597949453,0.2056735520147615,0.12201431693716182,0.055380029901344746,0.00227468413706649,0.0012971274950864932,0.017895022566436738,
51000,1.7166239380836488,1.7811372147666082,0.0004941539442408308,0.016556164805984333,0.022821226053767733,0.20567280695670181,0.12192140612751245,0.05616639256994757,0.0022565312893776637,0.0012873691082657185,0.018108251175160857,
52000,1.5410987973213195,1.7820037073559232,0.0005394485255199774,0.01672094526131534,0.022812443267967965,0.2055749860074785,0.1221671871220072,0.055856542622980974,0.0022875069775586277,0.0014468860325804497,0.018094977112923516,
53000,1.6666527152061463,1.777491271495819,0.0005168263116483255,0.01644330033256362,0.022445833375160065,0.20531809536947143,0.12236076748619477,0.05563403827707387,0.002319636588961455,0.0012661182138092248,0.01806819839192839,
54000,1.6161791563034058,1.7688113517231412,0.0004944859111664831,0.016414051765524264,0.022203010688018467,0.20454917289316654,0.12150416895747185,0.05552007974539366,0.002280086666966478,0.0012548277791211149,0.017982950655601196,
55000,1.5985097646713258,1.7858515034119289,0.0005145730878395069,0.016839747562901013,0.022862171961201563,0.20543307376404604,0.12237149332132605,0.05655889687800987,0.0023255279019293892,0.0012643371545790513,0.018293053328913327,
