step,train_loss,valid_loss,type_loss,beat_loss,position_loss,pitch_loss,duration_loss,instrument_loss
1000,10.794008255004883,10.708845873752914,0.0010710705351826561,0.12324790500233056,0.18998023444121262,0.5515774285809135,0.3507344439368482,0.38070337951262473,0.03287067199509299,0.012540389055195717,0.006038336736331898,0.11959569969500204,
2000,10.207090282440186,9.788195573951144,0.001291425684701953,0.09106728662136858,0.17924317385096,0.5131626702241531,0.33921376935356007,0.36526771307308203,0.016225357358139826,0.005676369352827707,0.0037738205895945925,0.11643874942069035,
3000,9.208370590209961,9.311302789178978,0.0011404157600119452,0.08073559985217821,0.17284504671495748,0.4936576920201579,0.3305681290854496,0.34429574693499965,0.011676373285492498,0.0041307328265175166,0.0030523101628509414,0.1097817404534554,
4000,9.089478588104248,9.088001237922455,0.0011502301074925608,0.07733074307520868,0.1696600969015048,0.4856265884629917,0.3261627854104061,0.33289876568364907,0.00896023219614568,0.0036804602493174564,0.0026214784258608006,0.1065754860956197,
5000,16.836348438262938,17.408983944896683,0.0014238953528552258,0.7893993062960357,0.2607602765993926,0.6057380144972884,0.4277568377188319,0.45962652108900415,0.09387858187752575,0.03254718077214432,0.06737748963899347,0.16298914173368123,
6000,16.819508743286132,16.92789290150798,0.0015586595159830404,0.7570794562736197,0.2563424904349632,0.6064891609379337,0.4240080593908292,0.4620056734933638,0.08189634027906939,0.02585835479061363,0.046598068241816594,0.15947899907075394,
7000,17.72502670288086,16.713058027138274,0.0017940823135929674,0.7258004610282016,0.25597860653245275,0.6114098824669482,0.4236055543698163,0.45553068280378345,0.08582789988156808,0.02517569768471349,0.036920125290731666,0.1634666799390775,
8000,16.141342449188233,16.460702808729682,0.0017597767849703867,0.7041686562744587,0.25475804747180003,0.6043658607984445,0.42161004817185016,0.45368377826761597,0.08039802072908615,0.025899769936207122,0.039057701160688484,0.15774760441792757,
9000,17.387371253967284,17.483552883345766,0.0015324646994164819,0.7842706153750578,0.2571925664961259,0.6086877809261104,0.4249164572116705,0.4608583586466107,0.08502598391328833,0.028019757719975148,0.09764679692497608,0.1657747071815202,
10000,17.11410312652588,17.134300805657983,0.0017885648296678447,0.775205418566467,0.2560385319182914,0.6123731220227631,0.4227381092935286,0.45383228383374563,0.08643477751934038,0.02616178981494777,0.05643907591087093,0.16470512332194354,
11000,15.364043140411377,16.94485190570117,0.0013201047185867787,0.7613326966525074,0.25578717355075903,0.6187227475215714,0.4218493005827287,0.4561156276687683,0.08194853418357027,0.027011053981741823,0.03592724751329834,0.16412751279662488,
12000,17.832565689086913,16.884515845918084,0.001698779526004595,0.7567563641118813,0.25597792151439713,0.6092293985969676,0.42230886054703914,0.45668522041948983,0.08022677467994956,0.02705547772347927,0.04168688148200749,0.1624602821679071,
13000,16.673549556732176,16.54473289170588,0.0014363273738291,0.7268268362301121,0.2540791787078498,0.6018554003906756,0.4206237620408158,0.45496528082159887,0.08058211304850946,0.024821617401849384,0.03384765686534078,0.15841730154684658,
14000,16.08447856903076,16.624746227644355,0.0013147906244424473,0.7220868613140516,0.2537680639926181,0.6091957252180751,0.4180303197774596,0.45234504140230763,0.07836812954262433,0.02639376062523836,0.05188374319280761,0.15740461168615308,
15000,15.150617313385009,16.56092613721749,0.0012844656909485738,0.721967140200287,0.252494233498377,0.6088106036977781,0.4176059793507752,0.45349539252391374,0.08571677023958005,0.027251556909001207,0.030098810866178268,0.16142940481662116,
16000,16.679386711120607,16.61187558725061,0.0017252292120421076,0.7269825055146439,0.25295992169880455,0.6049884309173422,0.4183869779822361,0.4532009937848703,0.08087576940596342,0.02475769223910008,0.046882306491513336,0.1578861115621539,
17000,17.296054744720458,16.531108050707328,0.0014675185823340617,0.7270808981392647,0.2535447004148526,0.6046459635257088,0.41678051921634246,0.44779104493053784,0.08029756453605603,0.024820019286942198,0.042223388079311426,0.15653305640258638,
18000,16.36276321411133,16.614546863206353,0.0014787159259041468,0.7352051807748052,0.2514581281350428,0.604214269484815,0.41942955781105823,0.4491684319646868,0.07980714316367311,0.02450045348351616,0.04389922998618003,0.15993003450225232,
19000,28.44675006866455,23.534619031199423,0.019188489349358587,0.9154860973358154,0.29520731111605014,0.632024403428968,0.45240593217758546,0.6878734219121743,0.12025024745598495,0.043424011101750815,0.5302441611856341,0.2263324183534341,
20000,17.18657684326172,17.6466786471971,0.0045975021131158585,0.7974444749662443,0.2583381142986723,0.6074547819882276,0.4276896647881385,0.4618682467130076,0.09144506700445773,0.03019960972654867,0.08772418815222077,0.1743514590054394,
21000,19.43254108428955,20.189074151544457,0.03932961187069397,0.8569609162658651,0.30336173312122605,0.650665498666396,0.46966136238014555,0.4994051019509,0.119356591091213,0.0649021355853296,0.1526135964143482,0.20858915017578863,
22000,18.808442306518554,18.898819114107535,0.02222556216768416,0.8199046292944575,0.28302113626741,0.6330876040110391,0.4515646457830432,0.4800362204650484,0.10274883471478821,0.04926260395017595,0.11819409651268684,0.18975783799432347,
23000,18.54215431213379,18.04243261025721,0.009865604592103804,0.8029017508584031,0.2686962699431031,0.6188364131833769,0.43741863958072535,0.46631615348704464,0.0905620197692557,0.03508320931162175,0.10048004470340126,0.17691199792175497,
24000,17.92989387512207,17.55103624579441,0.004344154661954201,0.789506267108132,0.2606189936834819,0.6192637892516644,0.42891097417074053,0.4595116504318369,0.07851676021023575,0.026408208939797218,0.09061277908078862,0.16747914102289624,
25000,16.962267684936524,17.379227482465158,0.0037947238873131325,0.787168799485185,0.25775638832197406,0.6099013921274132,0.4255175607137946,0.45681100909611777,0.07973722585663694,0.025798616463325888,0.08335339028640572,0.1666988227392731,
